tipo_transaccion,nombre_comercio,giro_nombre,mcc_nombre,fecha_transaccion,ope_pais,entry_mode,sexo_cliente,estado_cliente,edad_cliente,monto_transaccion,id_cliente,periodo,mañana,tarde,noche,madrugada,presencial,nacional,internacional,anomalia_geografica,anomalia_temporal,anomalia_monto,anomalia_giro_monto,suma_ponderada,Fraude,sexo,fechas_decembrinas,categoria_peligrosa
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,3/7/2023 11:18,MX,CARD NOT PRESENT,M,GUANAJUATO,32,565.83,2973,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,eBay O*26-09601-59249    408-3766151,SUPERMERCADOS,TIENDA DEPARTAMENTAL,1/21/2023 2:47,US,CARD NOT PRESENT,M,BAJA CALIFORNIA,36,565.86,6014,madrugada,0,0,0,1,0,0,1,0,1,1,0,0.55,1,0,0,0
TDC,AMERICAN EAGLE        CIUDAD DE MEX001,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,3/5/2023 18:11,MX,CARD PRESENT,M,CIUDAD DE MEXICO,29,565.87,4131,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/16/2023 12:55,MX,CARD NOT PRESENT,M,NUEVO LEON,40,565.87,9369,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,CASA CULTIVA UMA      SANPEDRO GARNL,OTROS,"MERCADEO DIRECTO, SERVICIOS POR TELEFONO.",1/11/2023 16:07,MX,CARD PRESENT,F,NUEVO LEON,53,565.88,8080,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/31/2022 10:48,MX,CARD NOT PRESENT,M,QUERETARO,22,565.89,237,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/31/2022 10:46,MX,CARD NOT PRESENT,M,QUERETARO,22,565.89,237,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/18/2022 7:29,MX,CARD NOT PRESENT,F,CAMPECHE,27,565.91,7793,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/15/2022 9:52,MX,CARD NOT PRESENT,F,CAMPECHE,27,565.91,7793,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,FARM SAN PABLO VERTIZ CIUDAD DE MEXDF,FARMACIAS,"DROGUERIAS, (FARMACIAS)",2/20/2023 15:07,MX,CARD PRESENT,M,CIUDAD DE MEXICO,26,565.94,6032,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,H&H MX0024 ESFERA CITYMONTERREY    00,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,1/31/2023 15:36,MX,CARD PRESENT,M,NUEVO LEON,42,565.94,7887,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,STP*HM TECH HOSTINGMULCIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/7/2022 10:20,MX,CARD NOT PRESENT,F,NUEVO LEON,45,565.95,6511,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,PRIVALIA 55 36877115  CIUDAD DE MEX001,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,12/24/2022 9:26,MX,CARD NOT PRESENT,M,YUCATAN,34,565.96,8917,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,Skillz * ESPORTS         415-6853449,ENTRETENIMIENTO,VIDEO JUEGOS - ESTABLECIMIENTOS,11/9/2022 12:27,US,CARD NOT PRESENT,M,GUANAJUATO,30,565.96,1180,tarde,0,1,0,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDC,VSFA PUNTA VALLE      SN PEDRO GARZ019,RETAIL,ROPA CASUAL DAMAS LENCERIA,3/4/2023 16:05,MX,CARD PRESENT,F,TAMAULIPAS,20,565.97,4980,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,TDAS CHEDRAUI TAPACH  TAPACHULA CHICI,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,12/3/2022 11:24,MX,CARD PRESENT,M,CHIAPAS,27,565.99,4912,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,MDO VINOS QUERETARO   QUERETARO QROQU,RETAIL,"DEPOSITOS DE CERVEZAS, VINATERIAS, VINOS Y LICORES",11/22/2022 17:08,MX,CARD PRESENT,M,QUERETARO,30,566,6865,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,LIVERPOOL POR INTERNETMEXICO DF    000,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,11/15/2022 9:43,MX,CARD NOT PRESENT,M,NUEVO LEON,29,566,9457,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,NIKE FAC ST MTY CTRO 2GUADALAJARA J014,RETAIL,DEPORTES Y ACCESORIOS,1/16/2023 17:47,MX,CARD PRESENT,M,NUEVO LEON,31,566.02,2791,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SUPLES SHOP           REYNOSA TAMPSTAM,RETAIL,ALIMENTOS - PROVEEDORES Y DISTRIBUIDORES,2/6/2023 12:57,MX,CARD PRESENT,M,TAMAULIPAS,27,566.03,8881,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,DP 234 ELIAS CALLES   HERMOSILLO   00,RETAIL,ZAPATERIAS,12/20/2022 16:26,MX,CARD PRESENT,F,SONORA,22,566.03,622,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDD,RADIOLOGIA PLENA      SN MIGUEL DE DUR,OTROS,"LABORATORIOS DENTALES, (LABORATORIOS MEDICOS)",1/4/2023 15:05,MX,CARD PRESENT,M,GUANAJUATO,33,566.03,7185,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,KIPLING VALLE OTE     MONTERREY NL NL,RETAIL,"ARTICULO DE PIEL, (MALETAS Y EQUIPAJES)",1/26/2023 16:46,MX,CARD PRESENT,M,MEXICO,32,566.03,5671,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,RELOGERIA COLOSIO     SANTA CATARINNL,RETAIL,"JOYERIAS, PLATERIAS Y RELOJERIAS",2/15/2023 17:56,MX,CARD PRESENT,M,NUEVO LEON,33,566.03,89,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/5/2023 8:30,MX,CARD NOT PRESENT,M,MEXICO,43,566.03,6156,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,HTTP //WWW.BINANCE.COM   BUY DIGITAL A,OTROS,"ORDENES DE PAGO, INSTITUCIONES NO FINANCIERAS",2/13/2023 15:40,LT,CARD NOT PRESENT,M,CHIAPAS,36,566.04,351,tarde,0,1,0,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDD,MARY KAY COSMET CIB   MONTERREY NL 00,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,2/28/2023 17:23,MX,CARD NOT PRESENT,F,MEXICO,29,566.04,3774,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,www aliexpress com       LUXEMBOURG,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,11/13/2022 1:53,LU,CARD NOT PRESENT,M,BAJA CALIFORNIA,41,566.04,8010,madrugada,0,0,0,1,0,0,1,0,1,1,0,0.55,1,0,0,0
TDC,DEVIR MEXICO          CIUDAD DE MEX00,RETAIL,JUEGOS DE MESA Y PASATIEMPOS,1/31/2023 20:10,MX,CARD NOT PRESENT,M,GUANAJUATO,44,566.04,4322,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,LIVERPOOL POR INTERNETMEXICO DF    000,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,11/23/2022 18:34,MX,CARD NOT PRESENT,M,JALISCO,34,566.05,4329,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,BLACKTICKET           PUEBLA PUE   021,RETAIL,SERVICIOS PUBLICITARIOS,2/1/2023 9:48,MX,CARD NOT PRESENT,M,MEXICO,28,566.09,4431,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,SERV AUTOPISTA        TLAQUEPAQUE J014,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",11/17/2022 17:55,MX,CARD PRESENT,M,JALISCO,25,566.09,4968,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,CASA EMP 1792FC PRO   AGUA DULCE VE030,RETAIL,CASAS DE EMPENO,1/15/2023 14:14,MX,CARD PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,24,566.09,3667,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,SALON ERICK           MONTERREY NL 019,SALONES DE BELLEZA,"SALONES DE BELLEZA, (PELUQUERIAS), (ESTETICAS)",3/1/2023 18:45,MX,CARD PRESENT,M,NUEVO LEON,23,566.09,358,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,OPENPAY*TRANSPAIS UNICVICTORIA     TAM,AGREGADOR,AGREGADOR,11/10/2022 17:19,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,20,566.09,8294,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,EMPENO FAC 85027 MOS 2MEXICO DF    001,RETAIL,CASAS DE EMPENO,12/13/2022 12:36,MX,CARD PRESENT,M,CIUDAD DE MEXICO,26,566.09,7958,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,RENT DEP FINA PENIN LPMERIDA YUC   031,OTROS,ASESORIAS - COMPRA/VENTA BIENES INMUEBLES,2/20/2023 11:26,MX,CARD NOT PRESENT,F,NUEVO LEON,27,566.09,6704,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,RENT DEP FINA PENIN LPMERIDA YUC   031,OTROS,ASESORIAS - COMPRA/VENTA BIENES INMUEBLES,1/20/2023 9:12,MX,CARD NOT PRESENT,F,NUEVO LEON,27,566.09,6704,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,RENT DEP FINA PENIN LPMERIDA YUC   031,OTROS,ASESORIAS - COMPRA/VENTA BIENES INMUEBLES,12/20/2022 8:57,MX,CARD NOT PRESENT,F,NUEVO LEON,27,566.09,6704,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDC,DON BOLETON I         CD JUAREZ CHI000,OTROS,SERVICIOS EMPRESARIALES - NO CLASIFICADOS,1/31/2023 10:49,MX,CARD NOT PRESENT,F,CHIHUAHUA,26,566.09,4545,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,SC*CALIENTE2          TIJUANA BCN  003,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),2/17/2023 13:18,MX,CARD NOT PRESENT,M,NUEVO LEON,31,566.09,814,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/19/2023 15:39,MX,CARD NOT PRESENT,M,BAJA CALIFORNIA,32,566.09,1294,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,DECATHLON AGS         AGUASCALIENTEAG,RETAIL,DEPORTES Y ACCESORIOS,12/16/2022 10:49,MX,CARD PRESENT,M,AGUASCALIENTES,33,566.09,7908,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,H&M MX0002 GALER GDL  ZAPOPAN      00,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,1/14/2023 18:29,MX,CARD PRESENT,M,JALISCO,30,566.09,3154,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,MICONTACTOLOGO        MONTERREY NL 019,RETAIL,ACCESORIOS INDUSTRIALES - NO CLASIFICADOS,12/22/2022 16:11,MX,CARD PRESENT,M,NUEVO LEON,34,566.09,8915,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,MAXINE                CIUDAD DE MEX001,RESTAURANTE,RESTAURANTES,3/5/2023 1:19,MX,CARD PRESENT,M,CIUDAD DE MEXICO,29,566.09,8878,madrugada,0,0,0,1,1,0,0,0,1,1,0,0.55,1,0,0,0
TDC,MICONTACTOLOGO        MONTERREY NL 019,RETAIL,ACCESORIOS INDUSTRIALES - NO CLASIFICADOS,12/15/2022 12:50,MX,CARD PRESENT,M,NUEVO LEON,34,566.09,8915,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/16/2022 17:31,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,32,566.09,395,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/6/2022 9:17,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,32,566.09,395,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,AKIBARA V             MONTERREY NL 19,RETAIL,JUEGOS DE MESA Y PASATIEMPOS,3/4/2023 18:27,MX,CARD PRESENT,F,NUEVO LEON,29,566.09,8398,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,GRUPO DIAGNOSTICO     CIUDAD DE MEX00,OTROS,"LABORATORIOS DENTALES, (LABORATORIOS MEDICOS)",2/22/2023 10:21,MX,CARD PRESENT,F,CIUDAD DE MEXICO,34,566.09,2509,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,AVANTE COLORINES      CANCUN QROO  ROO,RETAIL,"LLANTAS, AUTOMOTORES DISTRIB DE LLANTAS",2/17/2023 14:17,MX,CARD PRESENT,M,QUINTANA ROO,37,566.09,2490,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,1283 ZARA VIA VALLEJO CIUDAD DE MEX00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/19/2022 14:46,MX,CARD PRESENT,F,CIUDAD DE MEXICO,49,566.09,4592,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDD,MP ECOMMERCE          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,12/4/2022 15:45,MX,CARD NOT PRESENT,F,TAMAULIPAS,30,566.1,2653,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,PAYPAL *ZHANGLIZHON   Mexico City  DF,AGREGADOR,AGREGADOR,1/10/2023 20:20,MX,CARD NOT PRESENT,M,DURANGO,23,566.13,3361,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,SAMS VENTA EN LINEA   MEXICO DF    DF,SUPERMERCADOS,CLUBES DE MAYORISTA,2/13/2023 4:26,MX,CARD NOT PRESENT,F,COAHUILA DE ZARAGOZA,34,566.14,9826,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,1,0,0
TDC,WDW WORLD OF DISNEY      LAKE BUENA VI,RETAIL,TIENDAS DE REGALOS (REGALOS Y ARTESANIAS),2/4/2023 17:58,US,CARD PRESENT,F,QUERETARO,33,566.14,741,tarde,0,1,0,0,1,0,0,1,0,1,1,0.8,1,1,0,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,1/26/2023 0:57,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,35,566.17,8705,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,1,0,0
TDD,12748 ZARAPUNTOVALLE  SANPEDRO GAR00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/17/2022 12:14,MX,CARD PRESENT,M,NUEVO LEON,36,566.21,8751,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/22/2022 10:05,MX,CARD NOT PRESENT,M,NUEVO LEON,33,566.22,5975,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/30/2022 21:50,MX,CARD NOT PRESENT,F,PUEBLA,33,566.24,2330,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDD,COMBUGAS D VALLE D ME TEPEAPULCO HG013,RETAIL,"DISTRIBUIDOR DE GAS LICUADO,LEA,DIESEL,PETROLEO",2/6/2023 19:53,MX,CARD PRESENT,M,CIUDAD DE MEXICO,41,566.26,1885,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,FARM YESI             CIUDAD DE MEXCMX,FARMACIAS,"DROGUERIAS, (FARMACIAS)",2/14/2023 22:49,MX,CARD PRESENT,M,CIUDAD DE MEXICO,26,566.27,5268,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,Skillz * ESPORTS         415-6853449,ENTRETENIMIENTO,VIDEO JUEGOS - ESTABLECIMIENTOS,11/14/2022 10:43,US,CARD NOT PRESENT,M,GUANAJUATO,30,566.3,1180,mañana,1,0,0,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDD,tr.yabophoto.com         Stanton,EDUCACIN BASICA,ESCUELAS Y ACADEMIAS NO CLASIFICADAS,11/8/2022 0:07,GB,CARD NOT PRESENT,M,SONORA,26,566.35,6380,madrugada,0,0,0,1,0,0,1,0,1,1,0,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/27/2023 9:18,MX,CARD NOT PRESENT,M,MEXICO,27,566.36,5074,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,CASA EMPENO LA NACI 2 LOSCABOS BCSBS,RETAIL,CASAS DE EMPENO,12/23/2022 14:40,MX,CARD PRESENT,M,BAJA CALIFORNIA SUR,21,566.39,2540,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,L OSTERIA DEL BECCO   CIUDAD DE MEX001,RESTAURANTE,RESTAURANTES,11/24/2022 22:14,MX,CARD PRESENT,M,MORELOS,28,566.39,5324,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,DALACO                SN PEDRO GARZ019,FARMACIAS,"DROGUERIAS, (FARMACIAS)",2/14/2023 19:51,MX,CARD PRESENT,M,NUEVO LEON,26,566.44,2025,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,2/12/2023 22:26,MX,CARD NOT PRESENT,M,BAJA CALIFORNIA,20,566.45,9491,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,PAYPALWALLET             TOKYO,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,11/18/2022 20:49,JP,CARD NOT PRESENT,M,DURANGO,34,566.45,963,noche,0,0,1,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDC,STRADIVARIUS GRAN PZA ZAPOPAN JAL  14,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/22/2023 17:38,MX,CARD PRESENT,F,JALISCO,29,566.45,242,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,LA GRAN BODEGA U COM  PUEBLA PUE   021,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",3/2/2023 9:22,MX,CARD PRESENT,M,PUEBLA,36,566.47,4216,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,NU SKIN MEXICO        CIUDAD DE MEX001,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,12/16/2022 18:05,MX,CARD NOT PRESENT,F,MEXICO,29,566.51,2299,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDD,CHEDRAUI MOLINA       MEXICO DF    DF,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,12/17/2022 21:53,MX,CARD PRESENT,M,CIUDAD DE MEXICO,28,566.53,6856,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,VIVENCIAS CORREO MAYORCIUDAD DE MEX00,RETAIL,SOMBRERIAS Y OTROS ACCESORIOS PARA DAMA,12/12/2022 17:05,MX,CARD PRESENT,M,MEXICO,41,566.54,2430,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,A C V MAT             MONTERREY NL NLE,RETAIL,MATERIALES PARA LA CONSTRUCCION NO CLASIFICADOS,12/14/2022 14:07,MX,CARD PRESENT,M,NUEVO LEON,31,566.55,9231,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,CONST MAT             GENERAL ESCOBNL,RETAIL,CIMBRAS MADERERIAS (MATERIALES PARA CONSTRUCCION),11/29/2022 9:24,MX,CARD PRESENT,F,NUEVO LEON,30,566.55,8012,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,SUBODEGA HEROE DE NA  VICTORIA TAMPTM,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,2/4/2023 14:33,MX,CARD PRESENT,M,TAMAULIPAS,27,566.56,9378,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,IV AMERICAS ECATEPEC  ECATEPEC DE M15,RETAIL,DEPORTES Y ACCESORIOS,1/1/2023 18:01,MX,CARD PRESENT,M,MEXICO,30,566.57,4559,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/9/2023 15:17,MX,CARD NOT PRESENT,M,TAMAULIPAS,40,566.57,2355,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,ES GAS 2              LAGOS DE MORE014,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",2/18/2023 19:20,MX,CARD PRESENT,M,COLIMA,25,566.62,4390,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SPORT CITY TOREO CAB  NAUCALPAN DE 00,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",2/1/2023 18:09,MX,CARD NOT PRESENT,M,MEXICO,27,566.63,7262,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,COPPEL FORUM          CULIACAN SIN 00,SUPERMERCADOS,TIENDA DEPARTAMENTAL,11/13/2022 18:54,MX,CARD PRESENT,M,SINALOA,28,566.63,2096,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SPORT CITY TOREO CAB  NAUCALPAN DE 00,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",1/1/2023 13:52,MX,CARD NOT PRESENT,M,MEXICO,27,566.63,7262,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,TENNIS SOUL           PUEBLA PUE   021,RETAIL,ZAPATERIAS,1/14/2023 14:57,MX,CARD NOT PRESENT,M,JALISCO,35,566.63,6599,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,TUFESA MU             CAJEME SON   SO,TRANSPORTE TERRESTRE DE PASAJEROS,AUTOBUSES FORANEOS,12/24/2022 13:13,MX,CARD NOT PRESENT,F,BAJA CALIFORNIA,41,566.63,6020,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDC,SWISSJUST MU          MEXICO DF    DF,OTROS,CLINICAS - BELLEZA Y SALUD,2/1/2023 9:13,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,54,566.65,8526,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,SM.NORD* VPNCOM          +441172302333,RETAIL,VENTA DE SOFTWARE PARA COMPUTADORAS,12/15/2022 7:28,GB,CARD NOT PRESENT,M,DURANGO,44,566.67,8007,mañana,1,0,0,0,0,0,1,0,0,1,1,0.55,1,0,1,0
TDD,BAZ SUPER APP         CIUDAD DE MEX001,OTROS,SERV PROC DATOS - DISENO Y PROGRAM DE SISTEMAS,2/6/2023 7:22,MX,CARD NOT PRESENT,M,MEXICO,20,566.69,174,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,DECATHLON ANGEL RELOX MEXICO DF    DF,RETAIL,DEPORTES Y ACCESORIOS,12/29/2022 19:43,MX,CARD PRESENT,M,CIUDAD DE MEXICO,26,566.69,19,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,SEARS WORLD TRADE     MEXICO DF    DF,SUPERMERCADOS,TIENDA DEPARTAMENTAL,12/18/2022 19:46,MX,CARD PRESENT,M,CIUDAD DE MEXICO,26,566.69,4434,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,STP*ACCESO SIN LIMITE CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/30/2022 18:27,MX,CARD NOT PRESENT,M,QUINTANA ROO,30,566.69,976,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,OPTICAS PLAZA         AGUASCALIENTE002,OTROS,"OPTICAS, LENTES Y ANTEOJOS",2/8/2023 12:15,MX,CARD PRESENT,M,AGUASCALIENTES,35,566.69,7780,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,BOUT MADISON CUAZA    COATZACOALCOS30,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",2/5/2023 16:24,MX,CARD PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,43,566.69,94,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/11/2023 0:04,MX,CARD NOT PRESENT,M,NUEVO LEON,24,566.7,2284,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,0,1,0
TDC,SAMS CLUB COLIMA      COLIMA COL   CL,SUPERMERCADOS,CLUBES DE MAYORISTA,1/30/2023 20:43,MX,CARD PRESENT,M,COLIMA,23,566.75,1198,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
